Labels,Decay4,
104.785160,1.000E+1,
104.83400,1.200E+1,
104.882810,8.000E+0,
104.931640,1.700E+1,
104.980470,9.000E+0,
105.029300,1.200E+1,
105.078130,8.000E+0,
105.12700,4.000E+0,
105.175780,1.300E+1,
105.224610,7.000E+0,
105.273440,9.000E+0,
105.322270,5.000E+0,
105.371090,8.000E+0,
105.419920,8.000E+0,
105.468750,8.000E+0,
105.517580,1.000E+1,
105.566410,6.000E+0,
105.615230,1.100E+1,
105.664060,1.300E+1,
105.712890,4.000E+0,
105.761720,1.000E+1,
105.810550,1.000E+1,
105.859380,1.400E+1,
105.908200,1.000E+1,
105.95700,9.000E+0,
106.005860,1.000E+1,
106.054690,1.200E+1,
106.103520,1.700E+1,
106.152340,1.600E+1,
106.201170,8.000E+0,
106.2500,8.000E+0,
106.298830,9.000E+0,
106.347660,9.000E+0,
106.396480,1.000E+1,
106.445310,1.800E+1,
106.494140,1.100E+1,
106.54300,1.400E+1,
106.591800,1.100E+1,
106.640630,1.400E+1,
106.689450,1.000E+1,
106.738280,7.000E+0,
106.787110,1.000E+1,
106.835940,1.200E+1,
106.884770,1.300E+1,
106.933590,1.300E+1,
106.982420,1.000E+1,
107.031250,6.000E+0,
107.080080,5.000E+0,
107.128910,7.000E+0,
107.177730,8.000E+0,
107.226560,9.000E+0,
107.275390,5.000E+0,
107.324220,9.000E+0,
107.37300,1.500E+1,
107.421880,1.000E+1,
107.470700,1.600E+1,
107.519530,8.000E+0,
107.568360,1.600E+1,
107.617190,1.400E+1,
107.66600,6.000E+0,
107.714840,1.200E+1,
107.763670,6.000E+0,
107.812500,1.000E+1,
107.861330,6.000E+0,
107.910160,1.100E+1,
107.95900,1.000E+1,
108.007810,1.100E+1,
108.056640,1.500E+1,
108.105470,6.000E+0,
108.154300,1.000E+1,
108.203130,7.000E+0,
108.25200,9.000E+0,
108.300780,1.000E+1,
108.349610,8.000E+0,
108.398440,9.000E+0,
108.447270,1.200E+1,
108.496090,9.000E+0,
108.544920,1.300E+1,
108.593750,9.000E+0,
108.642580,9.000E+0,
108.691410,8.000E+0,
108.740230,8.000E+0,
108.789060,1.200E+1,
108.837890,9.000E+0,
108.886720,1.000E+1,
108.935550,1.100E+1,
108.984380,1.100E+1,
109.033200,1.800E+1,
109.08200,1.000E+1,
109.130860,1.100E+1,
109.179690,5.000E+0,
109.228520,9.000E+0,
109.277340,1.100E+1,
109.326170,1.200E+1,
109.37500,1.100E+1,
109.423830,9.000E+0,
109.472660,8.000E+0,
109.521480,5.000E+0,
109.570310,7.000E+0,
109.619140,1.000E+1,
109.66800,7.000E+0,
109.716800,6.000E+0,
109.765630,1.300E+1,
109.814450,8.000E+0,
109.863280,1.400E+1,
109.912110,1.100E+1,
109.960940,9.000E+0,
110.009770,7.000E+0,
110.058590,1.000E+1,
110.107420,8.000E+0,
110.156250,1.200E+1,
110.205080,6.000E+0,
110.253910,6.000E+0,
110.302730,1.000E+1,
110.351560,5.000E+0,
110.400390,7.000E+0,
110.449220,8.000E+0,
110.49800,1.100E+1,
110.546880,6.000E+0,
110.595700,1.300E+1,
110.644530,6.000E+0,
110.693360,1.400E+1,
110.742190,1.500E+1,
110.79100,7.000E+0,
110.839840,9.000E+0,
110.888670,8.000E+0,
110.937500,1.000E+1,
110.986330,7.000E+0,
111.035160,8.000E+0,
111.08400,8.000E+0,
111.132810,6.000E+0,
111.181640,1.200E+1,
111.230470,1.300E+1,
111.279300,1.200E+1,
111.328130,5.000E+0,
111.37700,9.000E+0,
111.425780,1.200E+1,
111.474610,8.000E+0,
111.523440,9.000E+0,
111.572270,7.000E+0,
111.621090,7.000E+0,
111.669920,1.200E+1,
111.718750,9.000E+0,
111.767580,7.000E+0,
111.816410,8.000E+0,
111.865230,1.100E+1,
111.914060,1.300E+1,
111.962890,9.000E+0,
112.011720,8.000E+0,
112.060550,6.000E+0,
112.109380,1.000E+1,
112.158200,8.000E+0,
112.20700,5.000E+0,
112.255860,7.000E+0,
112.304690,7.000E+0,
112.353520,9.000E+0,
112.402340,1.000E+1,
112.451170,1.100E+1,
112.500,8.000E+0,
112.548830,5.000E+0,
112.597660,5.000E+0,
112.646480,1.600E+1,
112.695310,1.100E+1,
112.744140,9.000E+0,
112.79300,6.000E+0,
112.841800,5.000E+0,
112.890630,5.000E+0,
112.939450,8.000E+0,
112.988280,8.000E+0,
113.037110,1.300E+1,
113.085940,1.100E+1,
113.134770,5.000E+0,
113.183590,8.000E+0,
113.232420,4.000E+0,
113.281250,8.000E+0,
113.330080,1.000E+1,
113.378910,8.000E+0,
113.427730,1.000E+1,
113.476560,9.000E+0,
113.525390,9.000E+0,
113.574220,6.000E+0,
113.62300,1.000E+1,
113.671880,8.000E+0,
113.720700,1.200E+1,
113.769530,7.000E+0,
113.818360,8.000E+0,
113.867190,5.000E+0,
113.91600,6.000E+0,
113.964840,7.000E+0,
114.013670,6.000E+0,
114.062500,1.100E+1,
114.111330,9.000E+0,
114.160160,1.300E+1,
114.20900,1.100E+1,
114.257810,1.000E+1,
114.306640,7.000E+0,
114.355470,1.000E+1,
114.404300,9.000E+0,
114.453130,9.000E+0,
114.50200,9.000E+0,
114.550780,7.000E+0,
114.599610,1.100E+1,
114.648440,6.000E+0,
114.697270,9.000E+0,
114.746090,4.000E+0,
114.794920,7.000E+0,
114.843750,1.100E+1,
114.892580,7.000E+0,
114.941410,9.000E+0,
114.990230,1.300E+1,
115.039060,1.200E+1,
115.087890,9.000E+0,
115.136720,7.000E+0,
115.185550,8.000E+0,
115.234380,8.000E+0,
115.283200,1.100E+1,
115.33200,3.000E+0,
115.380860,8.000E+0,
115.429690,9.000E+0,
115.478520,1.200E+1,
115.527340,1.300E+1,
115.576170,1.100E+1,
115.62500,1.100E+1,
115.673830,9.000E+0,
115.722660,7.000E+0,
115.771480,6.000E+0,
115.820310,9.000E+0,
115.869140,1.200E+1,
115.91800,1.100E+1,
115.966800,1.200E+1,
116.015630,1.200E+1,
116.064450,6.000E+0,
116.113280,1.000E+1,
116.162110,1.000E+1,
116.210940,9.000E+0,
116.259770,1.200E+1,
116.308590,7.000E+0,
116.357420,1.400E+1,
116.406250,7.000E+0,
116.455080,7.000E+0,
116.503910,1.100E+1,
116.552730,1.000E+1,
116.601560,4.000E+0,
116.650390,1.000E+1,
116.699220,2.000E+0,
116.74800,1.300E+1,
116.796880,7.000E+0,
116.845700,1.000E+1,
116.894530,1.100E+1,
116.943360,1.200E+1,
116.992190,1.000E+1,
117.04100,1.400E+1,
117.089840,9.000E+0,
117.138670,7.000E+0,
117.187500,2.000E+0,
117.236330,1.100E+1,
117.285160,7.000E+0,
117.33400,8.000E+0,
117.382810,9.000E+0,
117.431640,8.000E+0,
117.480470,4.000E+0,
117.529300,9.000E+0,
117.578130,1.200E+1,
117.62700,6.000E+0,
117.675780,8.000E+0,
117.724610,7.000E+0,
117.773440,8.000E+0,
117.822270,1.100E+1,
117.871090,1.000E+1,
117.919920,1.000E+1,
117.968750,1.100E+1,
118.017580,5.000E+0,
118.066410,1.100E+1,
118.115230,9.000E+0,
118.164060,7.000E+0,
118.212890,1.000E+1,
118.261720,1.200E+1,
118.310550,1.100E+1,
118.359380,7.000E+0,
118.408200,1.200E+1,
118.45700,6.000E+0,
118.505860,5.000E+0,
118.554690,8.000E+0,
118.603520,6.000E+0,
118.652340,6.000E+0,
118.701170,5.000E+0,
118.7500,8.000E+0,
118.798830,7.000E+0,
118.847660,7.000E+0,
118.896480,8.000E+0,
118.945310,1.100E+1,
118.994140,9.000E+0,
119.04300,6.000E+0,
119.091800,7.000E+0,
119.140630,9.000E+0,
119.189450,1.000E+1,
119.238280,4.000E+0,
119.287110,8.000E+0,
119.335940,1.000E+1,
119.384770,8.000E+0,
119.433590,6.000E+0,
119.482420,8.000E+0,
119.531250,1.600E+1,
119.580080,1.100E+1,
119.628910,5.000E+0,
119.677730,3.000E+0,
119.726560,7.000E+0,
119.775390,1.000E+1,
119.824220,1.000E+1,
119.87300,1.000E+1,
119.921880,8.000E+0,
119.970700,1.400E+1,
120.019530,1.300E+1,
120.068360,1.200E+1,
120.117190,7.000E+0,
120.16600,1.100E+1,
120.214840,3.000E+0,
120.263670,7.000E+0,
120.312500,4.000E+0,
120.361330,5.000E+0,
120.410160,1.400E+1,
120.45900,8.000E+0,
120.507810,2.000E+0,
120.556640,8.000E+0,
120.605470,9.000E+0,
120.654300,8.000E+0,
120.703130,2.100E+1,
120.75200,7.000E+0,
120.800780,1.500E+1,
120.849610,1.000E+1,
120.898440,9.000E+0,
120.947270,9.000E+0,
120.996090,9.000E+0,
121.044920,8.000E+0,
121.093750,6.000E+0,
121.142580,2.000E+0,
121.191410,8.000E+0,
121.240230,4.000E+0,
121.289060,1.000E+1,
121.337890,3.000E+0,
121.386720,8.000E+0,
121.435550,8.000E+0,
121.484380,7.000E+0,
121.533200,1.000E+1,
121.58200,7.000E+0,
121.630860,5.000E+0,
121.679690,1.600E+1,
121.728520,1.000E+1,
121.777340,7.000E+0,
121.826170,1.300E+1,
121.87500,5.000E+0,
121.923830,1.000E+1,
121.972660,9.000E+0,
122.021480,8.000E+0,
122.070310,1.000E+1,
122.119140,9.000E+0,
122.16800,3.000E+0,
122.216800,5.000E+0,
122.265630,7.000E+0,
122.314450,6.000E+0,
122.363280,1.000E+1,
122.412110,9.000E+0,
122.460940,1.300E+1,
122.509770,4.000E+0,
122.558590,1.000E+1,
122.607420,8.000E+0,
122.656250,8.000E+0,
122.705080,2.000E+0,
122.753910,1.100E+1,
122.802730,9.000E+0,
122.851560,1.200E+1,
122.900390,1.200E+1,
122.949220,6.000E+0,
122.99800,9.000E+0,
123.046880,7.000E+0,
123.095700,7.000E+0,
123.144530,1.300E+1,
123.193360,6.000E+0,
123.242190,3.000E+0,
123.29100,1.000E+1,
123.339840,5.000E+0,
123.388670,1.100E+1,
123.437500,1.200E+1,
123.486330,5.000E+0,
123.535160,3.000E+0,
123.58400,4.000E+0,
123.632810,1.000E+1,
123.681640,6.000E+0,
123.730470,7.000E+0,
123.779300,8.000E+0,
123.828130,6.000E+0,
123.87700,7.000E+0,
123.925780,9.000E+0,
123.974610,1.200E+1,
124.023440,5.000E+0,
124.072270,9.000E+0,
124.121090,5.000E+0,
124.169920,7.000E+0,
124.218750,7.000E+0,
124.267580,7.000E+0,
124.316410,6.000E+0,
124.365230,1.100E+1,
124.414060,1.100E+1,
124.462890,8.000E+0,
124.511720,1.200E+1,
124.560550,9.000E+0,
124.609380,7.000E+0,
124.658200,6.000E+0,
124.70700,5.000E+0,
124.755860,9.000E+0,
124.804690,8.000E+0,
124.853520,7.000E+0,
124.902340,1.200E+1,
124.951170,1.200E+1,
125.00,4.000E+0,
125.048830,8.000E+0,
125.097660,6.000E+0,
125.146480,7.000E+0,
125.195310,1.100E+1,
125.244140,7.000E+0,
125.29300,9.000E+0,
125.341800,1.400E+1,
125.390630,4.000E+0,
125.439450,8.000E+0,
125.488280,7.000E+0,
125.537110,1.100E+1,
125.585940,1.000E+1,
125.634770,4.000E+0,
125.683590,1.000E+1,
125.732420,3.000E+0,
125.781250,7.000E+0,
125.830080,9.000E+0,
125.878910,4.000E+0,
125.927730,8.000E+0,
125.976560,1.500E+1,
126.025390,7.000E+0,
126.074220,9.000E+0,
126.12300,1.300E+1,
126.171880,5.000E+0,
126.220700,1.100E+1,
126.269530,8.000E+0,
126.318360,7.000E+0,
126.367190,5.000E+0,
126.41600,1.200E+1,
126.464840,1.100E+1,
126.513670,8.000E+0,
126.562500,9.000E+0,
126.611330,5.000E+0,
126.660160,1.100E+1,
126.70900,7.000E+0,
126.757810,3.000E+0,
126.806640,1.100E+1,
126.855470,8.000E+0,
126.904300,8.000E+0,
126.953130,8.000E+0,
127.00200,8.000E+0,
127.050780,9.000E+0,
127.099610,7.000E+0,
127.148440,5.000E+0,
127.197270,5.000E+0,
127.246090,1.100E+1,
127.294920,9.000E+0,
127.343750,1.000E+1,
127.392580,6.000E+0,
127.441410,5.000E+0,
127.490230,6.000E+0,
127.539060,7.000E+0,
127.587890,9.000E+0,
127.636720,7.000E+0,
127.685550,6.000E+0,
127.734380,4.000E+0,
127.783200,9.000E+0,
127.83200,8.000E+0,
127.880860,7.000E+0,
127.929690,7.000E+0,
127.978520,5.000E+0,
128.027340,6.000E+0,
128.076170,9.000E+0,
128.12500,1.000E+1,
128.173830,3.000E+0,
128.222660,8.000E+0,
128.271480,9.000E+0,
128.320310,1.100E+1,
128.369140,7.000E+0,
128.41800,8.000E+0,
128.466800,1.000E+1,
128.515630,8.000E+0,
128.564450,4.000E+0,
128.613280,6.000E+0,
128.662110,1.400E+1,
128.710940,7.000E+0,
128.759770,6.000E+0,
128.808590,8.000E+0,
128.857420,9.000E+0,
128.906250,7.000E+0,
128.955080,4.000E+0,
129.003910,1.500E+1,
129.052730,4.000E+0,
129.101560,1.100E+1,
129.150390,1.200E+1,
129.199220,6.000E+0,
129.24800,5.000E+0,
129.296880,2.000E+0,
129.345700,8.000E+0,
129.394530,6.000E+0,
129.443360,5.000E+0,
129.492190,8.000E+0,
129.54100,4.000E+0,
129.589840,8.000E+0,
129.638670,1.100E+1,
129.687500,4.000E+0,
129.736330,1.100E+1,
129.785160,7.000E+0,
129.83400,1.000E+1,
129.882810,1.200E+1,
129.931640,7.000E+0,
129.980470,1.500E+1,
130.029300,6.000E+0,
130.078130,1.000E+1,
130.12700,1.000E+1,
130.175780,6.000E+0,
130.224610,1.200E+1,
130.273440,9.000E+0,
130.322270,7.000E+0,
130.371090,4.000E+0,
130.419920,7.000E+0,
130.468750,5.000E+0,
130.517580,7.000E+0,
130.566410,6.000E+0,
130.615230,4.000E+0,
130.664060,5.000E+0,
130.712890,8.000E+0,
130.761720,9.000E+0,
130.810550,1.300E+1,
130.859380,9.000E+0,
130.908200,5.000E+0,
130.95700,7.000E+0,
131.005860,5.000E+0,
131.054690,1.000E+1,
131.103520,9.000E+0,
131.152340,6.000E+0,
131.201170,1.100E+1,
131.2500,1.500E+1,
131.298830,5.000E+0,
131.347660,6.000E+0,
131.396480,7.000E+0,
131.445310,7.000E+0,
131.494140,9.000E+0,
131.54300,9.000E+0,
131.591800,9.000E+0,
131.640630,8.000E+0,
131.689450,4.000E+0,
131.738280,4.000E+0,
131.787110,1.000E+1,
131.835940,7.000E+0,
131.884770,8.000E+0,
131.933590,6.000E+0,
131.982420,1.200E+1,
132.031250,6.000E+0,
132.080080,1.000E+1,
132.128910,7.000E+0,
132.177730,6.000E+0,
132.226560,4.000E+0,
132.275390,8.000E+0,
132.324220,3.000E+0,
132.37300,9.000E+0,
132.421880,1.200E+1,
132.470700,7.000E+0,
132.519530,7.000E+0,
132.568360,5.000E+0,
132.617190,1.000E+1,
132.66600,5.000E+0,
132.714840,1.100E+1,
132.763670,1.500E+1,
132.812500,4.000E+0,
132.861330,4.000E+0,
132.910160,8.000E+0,
132.95900,5.000E+0,
133.007810,5.000E+0,
133.056640,9.000E+0,
133.105470,8.000E+0,
133.154300,5.000E+0,
133.203130,9.000E+0,
133.25200,7.000E+0,
133.300780,1.000E+1,
133.349610,7.000E+0,
133.398440,6.000E+0,
133.447270,8.000E+0,
133.496090,6.000E+0,
133.544920,3.000E+0,
133.593750,7.000E+0,
133.642580,9.000E+0,
133.691410,7.000E+0,
133.740230,7.000E+0,
133.789060,1.300E+1,
133.837890,5.000E+0,
133.886720,1.000E+1,
133.935550,7.000E+0,
133.984380,8.000E+0,
134.033200,6.000E+0,
134.08200,1.000E+1,
134.130860,9.000E+0,
134.179690,4.000E+0,
134.228520,5.000E+0,
134.277340,7.000E+0,
134.326170,5.000E+0,
134.37500,6.000E+0,
134.423830,7.000E+0,
134.472660,9.000E+0,
134.521480,7.000E+0,
134.570310,4.000E+0,
134.619140,3.000E+0,
134.66800,1.000E+1,
134.716800,4.000E+0,
134.765630,1.300E+1,
134.814450,4.000E+0,
134.863280,1.000E+1,
134.912110,8.000E+0,
134.960940,8.000E+0,
135.009770,8.000E+0,
135.058590,7.000E+0,
135.107420,1.000E+1,
135.156250,4.000E+0,
135.205080,7.000E+0,
135.253910,5.000E+0,
135.302730,3.000E+0,
135.351560,7.000E+0,
135.400390,8.000E+0,
135.449220,3.000E+0,
135.49800,7.000E+0,
135.546880,2.000E+0,
135.595700,6.000E+0,
135.644530,6.000E+0,
135.693360,6.000E+0,
135.742190,7.000E+0,
135.79100,4.000E+0,
135.839840,8.000E+0,
135.888670,2.000E+0,
135.937500,1.000E+1,
135.986330,5.000E+0,
136.035160,7.000E+0,
136.08400,1.200E+1,
136.132810,5.000E+0,
136.181640,1.000E+1,
136.230470,1.000E+0,
136.279300,1.000E+1,
136.328130,1.100E+1,
136.37700,4.000E+0,
136.425780,7.000E+0,
136.474610,1.000E+1,
136.523440,7.000E+0,
136.572270,1.000E+1,
136.621090,9.000E+0,
136.669920,6.000E+0,
136.718750,5.000E+0,
136.767580,6.000E+0,
136.816410,3.000E+0,
136.865230,1.100E+1,
136.914060,6.000E+0,
136.962890,1.300E+1,
137.011720,6.000E+0,
137.060550,3.000E+0,
137.109380,1.100E+1,
137.158200,4.000E+0,
137.20700,7.000E+0,
137.255860,4.000E+0,
137.304690,6.000E+0,
137.353520,4.000E+0,
137.402340,9.000E+0,
137.451170,2.000E+0,
137.500,3.000E+0,
137.548830,2.000E+0,
137.597660,7.000E+0,
137.646480,8.000E+0,
137.695310,8.000E+0,
137.744140,6.000E+0,
137.79300,9.000E+0,
137.841800,7.000E+0,
137.890630,7.000E+0,
137.939450,7.000E+0,
137.988280,2.000E+0,
138.037110,1.200E+1,
138.085940,7.000E+0,
138.134770,3.000E+0,
138.183590,9.000E+0,
138.232420,1.000E+1,
138.281250,9.000E+0,
138.330080,7.000E+0,
138.378910,8.000E+0,
138.427730,5.000E+0,
138.476560,4.000E+0,
138.525390,1.100E+1,
138.574220,1.000E+1,
138.62300,4.000E+0,
138.671880,7.000E+0,
138.720700,9.000E+0,
138.769530,9.000E+0,
138.818360,5.000E+0,
138.867190,1.100E+1,
138.91600,8.000E+0,
138.964840,1.100E+1,
139.013670,5.000E+0,
139.062500,1.200E+1,
139.111330,4.000E+0,
139.160160,5.000E+0,
139.20900,6.000E+0,
139.257810,8.000E+0,
139.306640,8.000E+0,
139.355470,7.000E+0,
139.404300,5.000E+0,
139.453130,7.000E+0,
139.50200,3.000E+0,
139.550780,5.000E+0,
139.599610,1.100E+1,
139.648440,7.000E+0,
139.697270,1.000E+1,
139.746090,1.100E+1,
139.794920,5.000E+0,
139.843750,3.000E+0,
139.892580,1.000E+1,
139.941410,1.100E+1,
139.990230,7.000E+0,
140.039060,3.000E+0,
140.087890,4.000E+0,
140.136720,3.000E+0,
140.185550,5.000E+0,
140.234380,9.000E+0,
140.283200,6.000E+0,
140.33200,4.000E+0,
140.380860,9.000E+0,
140.429690,5.000E+0,
140.478520,3.000E+0,
140.527340,5.000E+0,
140.576170,6.000E+0,
140.62500,1.100E+1,
140.673830,4.000E+0,
140.722660,1.000E+1,
140.771480,7.000E+0,
140.820310,4.000E+0,
140.869140,6.000E+0,
140.91800,8.000E+0,
140.966800,7.000E+0,
141.015630,9.000E+0,
141.064450,2.000E+0,
141.113280,5.000E+0,
141.162110,7.000E+0,
141.210940,8.000E+0,
141.259770,6.000E+0,
141.308590,9.000E+0,
141.357420,7.000E+0,
141.406250,7.000E+0,
141.455080,6.000E+0,
141.503910,4.000E+0,
141.552730,6.000E+0,
141.601560,4.000E+0,
141.650390,1.100E+1,
141.699220,5.000E+0,
141.74800,1.000E+0,
141.796880,4.000E+0,
141.845700,2.000E+0,
141.894530,8.000E+0,
141.943360,9.000E+0,
141.992190,5.000E+0,
142.04100,4.000E+0,
142.089840,9.000E+0,
142.138670,6.000E+0,
142.187500,2.000E+0,
142.236330,7.000E+0,
142.285160,4.000E+0,
142.33400,5.000E+0,
142.382810,9.000E+0,
142.431640,9.000E+0,
142.480470,9.000E+0,
142.529300,9.000E+0,
142.578130,6.000E+0,
142.62700,6.000E+0,
142.675780,4.000E+0,
142.724610,9.000E+0,
142.773440,1.000E+1,
142.822270,8.000E+0,
142.871090,4.000E+0,
142.919920,1.000E+1,
142.968750,9.000E+0,
143.017580,2.000E+0,
143.066410,8.000E+0,
143.115230,1.000E+1,
143.164060,7.000E+0,
143.212890,9.000E+0,
143.261720,9.000E+0,
143.310550,1.100E+1,
143.359380,6.000E+0,
143.408200,4.000E+0,
143.45700,7.000E+0,
143.505860,1.000E+1,
143.554690,7.000E+0,
143.603520,6.000E+0,
143.652340,3.000E+0,
143.701170,7.000E+0,
143.7500,1.000E+1,
143.798830,6.000E+0,
143.847660,4.000E+0,
143.896480,9.000E+0,
143.945310,4.000E+0,
143.994140,9.000E+0,
144.04300,4.000E+0,
144.091800,7.000E+0,
144.140630,7.000E+0,
144.189450,8.000E+0,
144.238280,4.000E+0,
144.287110,7.000E+0,
144.335940,8.000E+0,
144.384770,6.000E+0,
144.433590,8.000E+0,
144.482420,7.000E+0,
144.531250,4.000E+0,
144.580080,3.000E+0,
144.628910,6.000E+0,
144.677730,5.000E+0,
144.726560,4.000E+0,
144.775390,5.000E+0,
144.824220,1.000E+1,
144.87300,1.100E+1,
144.921880,6.000E+0,
144.970700,1.100E+1,
145.019530,7.000E+0,
145.068360,6.000E+0,
145.117190,3.000E+0,
145.16600,7.000E+0,
145.214840,3.000E+0,
145.263670,3.000E+0,
145.312500,3.000E+0,
145.361330,9.000E+0,
145.410160,5.000E+0,
145.45900,6.000E+0,
145.507810,3.000E+0,
145.556640,3.000E+0,
145.605470,6.000E+0,
145.654300,3.000E+0,
145.703130,7.000E+0,
145.75200,9.000E+0,
145.800780,7.000E+0,
145.849610,2.000E+0,
145.898440,6.000E+0,
145.947270,7.000E+0,
145.996090,3.000E+0,
146.044920,4.000E+0,
146.093750,5.000E+0,
146.142580,6.000E+0,
146.191410,8.000E+0,
146.240230,8.000E+0,
146.289060,5.000E+0,
146.337890,5.000E+0,
146.386720,1.000E+0,
146.435550,6.000E+0,
146.484380,9.000E+0,
146.533200,1.000E+1,
146.58200,6.000E+0,
146.630860,3.000E+0,
146.679690,7.000E+0,
146.728520,8.000E+0,
146.777340,6.000E+0,
146.826170,3.000E+0,
146.87500,5.000E+0,
146.923830,1.000E+1,
146.972660,1.000E+0,
147.021480,6.000E+0,
147.070310,5.000E+0,
147.119140,1.000E+1,
147.16800,9.000E+0,
147.216800,2.000E+0,
147.265630,5.000E+0,
147.314450,8.000E+0,
147.363280,8.000E+0,
147.412110,9.000E+0,
147.460940,8.000E+0,
147.509770,8.000E+0,
147.558590,7.000E+0,
147.607420,7.000E+0,
147.656250,4.000E+0,
147.705080,7.000E+0,
147.753910,4.000E+0,
147.802730,7.000E+0,
147.851560,7.000E+0,
147.900390,8.000E+0,
147.949220,1.100E+1,
147.99800,6.000E+0,
148.046880,7.000E+0,
148.095700,3.000E+0,
148.144530,6.000E+0,
148.193360,1.000E+1,
148.242190,6.000E+0,
148.29100,4.000E+0,
148.339840,3.000E+0,
148.388670,1.000E+1,
148.437500,7.000E+0,
148.486330,7.000E+0,
148.535160,7.000E+0,
148.58400,7.000E+0,
148.632810,6.000E+0,
148.681640,1.100E+1,
148.730470,6.000E+0,
148.779300,9.000E+0,
148.828130,9.000E+0,
148.87700,6.000E+0,
148.925780,9.000E+0,
148.974610,6.000E+0,
149.023440,4.000E+0,
149.072270,5.000E+0,
149.121090,6.000E+0,
149.169920,6.000E+0,
149.218750,5.000E+0,
149.267580,7.000E+0,
149.316410,2.000E+0,
149.365230,5.000E+0,
149.414060,1.000E+1,
149.462890,9.000E+0,
149.511720,6.000E+0,
149.560550,9.000E+0,
149.609380,7.000E+0,
149.658200,1.000E+1,
149.70700,6.000E+0,
149.755860,2.000E+0,
149.804690,8.000E+0,
149.853520,7.000E+0,
149.902340,6.000E+0,
149.951170,5.000E+0,
150.00,4.000E+0,
150.048830,7.000E+0,
150.097660,6.000E+0,
150.146480,1.100E+1,
150.195310,3.000E+0,
150.244140,7.000E+0,
150.29300,4.000E+0,
150.341800,6.000E+0,
150.390630,4.000E+0,
150.439450,9.000E+0,
150.488280,4.000E+0,
150.537110,1.000E+0,
150.585940,1.000E+0,
150.634770,4.000E+0,
150.683590,3.000E+0,
150.732420,4.000E+0,
150.781250,4.000E+0,
150.830080,2.000E+0,
150.878910,3.000E+0,
150.927730,4.000E+0,
150.976560,6.000E+0,
151.025390,3.000E+0,
151.074220,8.000E+0,
151.12300,8.000E+0,
151.171880,5.000E+0,
151.220700,8.000E+0,
151.269530,5.000E+0,
151.318360,2.000E+0,
151.367190,5.000E+0,
151.41600,4.000E+0,
151.464840,4.000E+0,
151.513670,8.000E+0,
151.562500,7.000E+0,
151.611330,5.000E+0,
151.660160,5.000E+0,
151.70900,7.000E+0,
151.757810,6.000E+0,
151.806640,6.000E+0,
151.855470,5.000E+0,
151.904300,7.000E+0,
151.953130,3.000E+0,
152.00200,9.000E+0,
152.050780,5.000E+0,
152.099610,7.000E+0,
152.148440,4.000E+0,
152.197270,6.000E+0,
152.246090,6.000E+0,
152.294920,4.000E+0,
152.343750,5.000E+0,
152.392580,8.000E+0,
152.441410,1.100E+1,
152.490230,8.000E+0,
152.539060,4.000E+0,
152.587890,1.000E+1,
152.636720,7.000E+0,
152.685550,8.000E+0,
152.734380,2.000E+0,
152.783200,8.000E+0,
152.83200,5.000E+0,
152.880860,5.000E+0,
152.929690,1.000E+1,
152.978520,1.000E+0,
153.027340,8.000E+0,
153.076170,4.000E+0,
153.12500,5.000E+0,
153.173830,1.000E+0,
153.222660,4.000E+0,
153.271480,1.000E+1,
153.320310,5.000E+0,
153.369140,7.000E+0,
153.41800,9.000E+0,
153.466800,6.000E+0,
153.515630,6.000E+0,
153.564450,3.000E+0,
153.613280,5.000E+0,
153.662110,8.000E+0,
153.710940,4.000E+0,
153.759770,5.000E+0,
153.808590,4.000E+0,
153.857420,1.000E+1,
153.906250,7.000E+0,
153.955080,5.000E+0,
154.003910,1.300E+1,
154.052730,6.000E+0,
154.101560,5.000E+0,
154.150390,1.000E+1,
154.199220,4.000E+0,
154.24800,8.000E+0,
154.296880,7.000E+0,
154.345700,5.000E+0,
154.394530,7.000E+0,
154.443360,5.000E+0,
154.492190,7.000E+0,
154.54100,4.000E+0,
154.589840,4.000E+0,
154.638670,8.000E+0,
154.687500,7.000E+0,
154.736330,5.000E+0,
154.785160,5.000E+0,
154.83400,6.000E+0,
154.882810,6.000E+0,
154.931640,9.000E+0,
154.980470,9.000E+0,
155.029300,7.000E+0,
155.078130,4.000E+0,
155.12700,7.000E+0,
155.175780,5.000E+0,
155.224610,9.000E+0,
155.273440,6.000E+0,
155.322270,3.000E+0,
155.371090,6.000E+0,
155.419920,9.000E+0,
155.468750,7.000E+0,
155.517580,6.000E+0,
155.566410,7.000E+0,
155.615230,8.000E+0,
155.664060,7.000E+0,
155.712890,6.000E+0,
155.761720,4.000E+0,
155.810550,6.000E+0,
155.859380,1.000E+1,
155.908200,4.000E+0,
155.95700,5.000E+0,
156.005860,8.000E+0,
156.054690,4.000E+0,
156.103520,9.000E+0,
156.152340,4.000E+0,
156.201170,7.000E+0,
156.2500,3.000E+0,
156.298830,6.000E+0,
156.347660,4.000E+0,
156.396480,5.000E+0,
156.445310,2.000E+0,
156.494140,6.000E+0,
156.54300,8.000E+0,
156.591800,5.000E+0,
156.640630,3.000E+0,
156.689450,6.000E+0,
156.738280,2.000E+0,
156.787110,1.000E+0,
156.835940,4.000E+0,
156.884770,3.000E+0,
156.933590,5.000E+0,
156.982420,5.000E+0,
157.031250,6.000E+0,
157.080080,3.000E+0,
157.128910,9.000E+0,
157.177730,9.000E+0,
157.226560,3.000E+0,
157.275390,6.000E+0,
