3935.2381	-0.02481
3945.2381	-0.02483
3955.2381	-0.02495
3965.2381	-0.02481
3975.2381	-0.02506
3985.2381	-0.02504
3995.2381	-0.02493
4005.2381	-0.02505
4015.2381	-0.02525
4025.2381	-0.02519
4035.2381	-0.02518
4045.2381	-0.02534
4055.2381	-0.0251
4065.2381	-0.02504
4075.2381	-0.02506
4085.2381	-0.02484
4095.2381	-0.02479
4105.2381	-0.02475
4115.2381	-0.02473
4125.2381	-0.02471
4135.2381	-0.02474
4145.2381	-0.02486
4155.2381	-0.02492
4165.2381	-0.02501
4175.2381	-0.02516
4185.2381	-0.02516
4195.2381	-0.02529
4205.2381	-0.02521
4215.2381	-0.02503
4225.2381	-0.02495
4235.2381	-0.02488
4245.2381	-0.02479
4255.2381	-0.02471
4265.2381	-0.02444
4275.2381	-0.02457
4285.2381	-0.02451
4295.2381	-0.0245
4305.2381	-0.02463
4315.2381	-0.02462
4325.2381	-0.02478
4335.2381	-0.02455
4345.2381	-0.02469
4355.2381	-0.02467
4365.2381	-0.02458
4375.2381	-0.02457
4385.2381	-0.02443
4395.2381	-0.02446
4405.2381	-0.02443
4415.2381	-0.02436
4425.2381	-0.02434
4435.2381	-0.02432
4445.2381	-0.02436
4455.2381	-0.02434
4465.2381	-0.02431
4475.2381	-0.02437
4485.2381	-0.02425
4495.2381	-0.02446
4505.2381	-0.02431
4515.2381	-0.02451
4525.2381	-0.02452
4535.2381	-0.02447
4545.2381	-0.02441
4555.2381	-0.02447
4565.2381	-0.02437
4575.2381	-0.02445
4585.2381	-0.02433
4595.2381	-0.02429
4605.2381	-0.02429
4615.2381	-0.02431
4625.2381	-0.0243
4635.2381	-0.02441
4645.2381	-0.02433
4655.2381	-0.02439
4665.2381	-0.02441
4675.2381	-0.02447
4685.2381	-0.02435
4695.2381	-0.02439
4705.2381	-0.02436
4715.2381	-0.02422
4725.2381	-0.02422
4735.2381	-0.02413
4745.2381	-0.02424
4755.2381	-0.02416
4765.2381	-0.02412
4775.2381	-0.02404
4785.2381	-0.02415
4795.2381	-0.02428
4805.2381	-0.02432
4815.2381	-0.02445
4825.2381	-0.02444
4835.2381	-0.02429
4845.2381	-0.02449
4855.2381	-0.02478
4865.2381	-0.02443
4875.2381	-0.02441
4885.2381	-0.02415
4895.2381	-0.02416
4905.2381	-0.02405
4915.2381	-0.02398
4925.2381	-0.02416
4935.2381	-0.02418
4945.2381	-0.02425
4955.2381	-0.02441
4965.2381	-0.02431
4975.2381	-0.02414
4985.2381	-0.02434
4995.2381	-0.02418
5005.2381	-0.02417
5015.2381	-0.02446
5025.2381	-0.02452
5035.2381	-0.02446
5045.2381	-0.02438
5055.2381	-0.02447
5065.2381	-0.02431
5075.2381	-0.0243
5085.2381	-0.02419
5095.2381	-0.02416
5105.2381	-0.02426
5115.2381	-0.02443
5125.2381	-0.02451
5135.2381	-0.02464
5145.2381	-0.02467
5155.2381	-0.02463
5165.2381	-0.02476
5175.2381	-0.0246
5185.2381	-0.02457
5195.2381	-0.02459
5205.2381	-0.02453
5215.2381	-0.02443
5225.2381	-0.02437
5235.2381	-0.02427
5245.2381	-0.02424
5255.2381	-0.02428
5265.2381	-0.02452
5275.2381	-0.02434
5285.2381	-0.02427
5295.2381	-0.02438
5305.2381	-0.0243
5315.2381	-0.02437
5325.2381	-0.0242
5335.2381	-0.02434
5345.2381	-0.02447
5355.2381	-0.02434
5365.2381	-0.02426
5375.2381	-0.02412
5385.2381	-0.02418
5395.2381	-0.02416
5405.2381	-0.02442
5415.2381	-0.02436
5425.2381	-0.02437
5435.2381	-0.02437
5445.2381	-0.02436
5455.2381	-0.02444
5465.2381	-0.02441
5475.2381	-0.02437
5485.2381	-0.02426
5495.2381	-0.02432
5505.2381	-0.02443
5515.2381	-0.02431
5525.2381	-0.02439
5535.2381	-0.02444
5545.2381	-0.02433
5555.2381	-0.02413
5565.2381	-0.02398
5575.2381	-0.02412
5585.2381	-0.02422
5595.2381	-0.02417
5605.2381	-0.02425
5615.2381	-0.02424
5625.2381	-0.0243
5635.2381	-0.0243
5645.2381	-0.02433
5655.2381	-0.02432
5665.2381	-0.02422
5675.2381	-0.02408
5685.2381	-0.02413
5695.2381	-0.02413
5705.2381	-0.02409
5715.2381	-0.02404
5725.2381	-0.02413
5735.2381	-0.02396
5745.2381	-0.02388
5755.2381	-0.0241
5765.2381	-0.02426
5775.2381	-0.0242
5785.2381	-0.02412
5795.2381	-0.02416
5815.2381	-0.02404
5825.2381	-0.02422
5835.2381	-0.02429
5845.2381	-0.0244
5855.2381	-0.02439
5865.2381	-0.02438
5875.2381	-0.02422
5885.2381	-0.02415
5895.2381	-0.02391
5905.2381	-0.02407
5915.2381	-0.02416
5925.2381	-0.02393
5935.2381	-0.02389
5945.2381	-0.02387
5955.2381	-0.0239
5965.2381	-0.02387
5975.2381	-0.02389
5985.2381	-0.02403
5995.2381	-0.02397
6005.2381	-0.02388
6015.2381	-0.02377
6025.2381	-0.02373
6035.2381	-0.0236
6045.2381	-0.0235
6055.2381	-0.0236
6065.2381	-0.02375
6075.2381	-0.02366
6085.2381	-0.02374
6095.2381	-0.02384
6105.2381	-0.02381
6115.2381	-0.02395
6125.2381	-0.02402
6135.2381	-0.02406
6145.2381	-0.02392
6155.2381	-0.02369
6165.2381	-0.02374
6175.2381	-0.02358
6185.2381	-0.02353
6195.2381	-0.02362
6205.2381	-0.02359
6215.2381	-0.02362
6225.2381	-0.02364
6235.2381	-0.02373
6245.2381	-0.0239
6255.2381	-0.0236
6265.2381	-0.02373
6275.2381	-0.02376
6285.2381	-0.02372
6295.2381	-0.02357
6305.2381	-0.02363
6315.2381	-0.02364
6325.2381	-0.02357
6335.2381	-0.02358
6345.2381	-0.02355
6355.2381	-0.02369
6365.2381	-0.02369
6375.2381	-0.02358
6385.2381	-0.02345
6395.2381	-0.02342
6405.2381	-0.02344
6415.2381	-0.02343
6425.2381	-0.02348
6435.2381	-0.02344
6445.2381	-0.02353
6455.2381	-0.02352
6465.2381	-0.02382
6475.2381	-0.02373
6485.2381	-0.0237
6495.2381	-0.02369
6505.2381	-0.02359
6515.2381	-0.02367
6525.2381	-0.02365
6535.2381	-0.0236
6545.2381	-0.02362
6555.2381	-0.02351
6565.2381	-0.02354
6575.2381	-0.02353
6585.2381	-0.02344
6595.2381	-0.02351
6605.2381	-0.02363
6615.2381	-0.02355
6625.2381	-0.02336
6635.2381	-0.02345
6645.2381	-0.02342
6655.2381	-0.02357
6665.2381	-0.02349
6675.2381	-0.02346
6685.2381	-0.02358
6695.2381	-0.02346
6705.2381	-0.02345
6715.2381	-0.02336
6725.2381	-0.02334
6735.2381	-0.02335
6745.2381	-0.02334
6755.2381	-0.02344
6765.2381	-0.02354
6775.2381	-0.02351
6785.2381	-0.02356
6795.2381	-0.02353
6805.2381	-0.02359
6815.2381	-0.02349
6825.2381	-0.02317
6835.2381	-0.02331
6845.2381	-0.0232
6855.2381	-0.02317
6865.2381	-0.02324
6875.2381	-0.0231
6885.2381	-0.0231
6895.2381	-0.02308
6905.2381	-0.02314
6915.2381	-0.02317
6925.2381	-0.0231
6935.2381	-0.02312
6945.2381	-0.02321
6955.2381	-0.02339
6965.2381	-0.02345
6975.2381	-0.02334
6985.2381	-0.02321
6995.2381	-0.02324
7005.2381	-0.02328
7015.2381	-0.02312
7025.2381	-0.02314
7035.2381	-0.02325
7045.2381	-0.02303
7055.2381	-0.02306
7065.2381	-0.02324
7075.2381	-0.02318
7085.2381	-0.0232
7095.2381	-0.02332
7105.2381	-0.02315
7115.2381	-0.02314
7125.2381	-0.02309
7135.2381	-0.02303
7145.2381	-0.02316
7155.2381	-0.02314
7165.2381	-0.02298
7175.2381	-0.02281
7185.2381	-0.02302
7195.2381	-0.02292
7205.2381	-0.02315
7215.2381	-0.02311
7225.2381	-0.02304
7235.2381	-0.02304
7245.2381	-0.02299
7255.2381	-0.0231
7265.2381	-0.02316
7275.2381	-0.02314
7285.2381	-0.02311
7295.2381	-0.02329
7305.2381	-0.02326
7315.2381	-0.02338
7325.2381	-0.02339
7335.2381	-0.02326
7345.2381	-0.02315
7355.2381	-0.0234
7365.2381	-0.02339
7375.2381	-0.02343
7385.2381	-0.02345
7395.2381	-0.02327
7405.2381	-0.02326
7415.2381	-0.0232
7425.2381	-0.02314
7435.2381	-0.02322
7445.2381	-0.02332
7455.2381	-0.02321
7465.2381	-0.02323
7475.2381	-0.02331
7485.2381	-0.02323
7495.2381	-0.02319
7505.2381	-0.02319
7515.2381	-0.023
7525.2381	-0.02312
7535.2381	-0.02292
7545.2381	-0.0229
7555.2381	-0.02319
7565.2381	-0.023
7575.2381	-0.02311
7585.2381	-0.02318
7595.2381	-0.0231
7605.2381	-0.02312
7615.2381	-0.02304
7625.2381	-0.02289
7635.2381	-0.02275
7645.2381	-0.02274
7655.2381	-0.02269
7665.2381	-0.0228
7675.2381	-0.02283
7685.2381	-0.02284
7695.2381	-0.02289
7705.2381	-0.02289
7715.2381	-0.02313
7725.2381	-0.02308
7735.2381	-0.02306
7745.2381	-0.02318
7755.2381	-0.02315
7765.2381	-0.02304
7775.2381	-0.02311
7785.2381	-0.02301
7795.2381	-0.02288
7805.2381	-0.02283
7815.2381	-0.0226
7825.2381	-0.02283
7835.2381	-0.02291
7845.2381	-0.02288
7855.2381	-0.02281
7865.2381	-0.0228
7875.2381	-0.0229
7885.2381	-0.02286
7895.2381	-0.02275
7905.2381	-0.0229
7915.2381	-0.02296
7925.2381	-0.0228
7935.2381	-0.02271
7945.2381	-0.02276
7955.2381	-0.02276
7965.2381	-0.02264
7975.2381	-0.02271
7985.2381	-0.02242
7995.2381	-0.02255
8005.2381	-0.02264
8015.2381	-0.02265
8025.2381	-0.02271
8035.2381	-0.02274
8045.2381	-0.02267
8055.2381	-0.02266
8065.2381	-0.02277
8075.2381	-0.02286
8085.2381	-0.02293
8095.2381	-0.0229
8105.2381	-0.02311
8115.2381	-0.02289
8125.2381	-0.02285
8135.2381	-0.02277
8145.2381	-0.02294
8155.2381	-0.02287
8165.2381	-0.02277
8175.2381	-0.02282
8185.2381	-0.02301
8195.2381	-0.02293
8205.2381	-0.02286
8215.2381	-0.02291
8225.2381	-0.02304
8235.2381	-0.02313
8245.2381	-0.02301
8255.2381	-0.02288
8265.2381	-0.02282
8275.2381	-0.02267
8285.2381	-0.02254
8295.2381	-0.02271
8305.2381	-0.02264
8315.2381	-0.0227
8325.2381	-0.02248
8335.2381	-0.0226
8345.2381	-0.02266
8355.2381	-0.02265
8365.2381	-0.02262
8375.2381	-0.02265
8385.2381	-0.02249
8395.2381	-0.02262
8405.2381	-0.0226
8415.2381	-0.02264
8425.2381	-0.02265
8435.2381	-0.02269
8445.2381	-0.02267
8455.2381	-0.02246
8465.2381	-0.02237
8475.2381	-0.02234
8485.2381	-0.02224
8495.2381	-0.02241
8505.2381	-0.02234
8515.2381	-0.02222
8525.2381	-0.02239
8535.2381	-0.0224
8545.2381	-0.0224
8555.2381	-0.02245
8565.2381	-0.02248
8575.2381	-0.02247
8585.2381	-0.02247
8595.2381	-0.02256
8605.2381	-0.02251
8615.2381	-0.02237
8625.2381	-0.02221
8635.2381	-0.02249
8645.2381	-0.02246
8655.2381	-0.02239
8665.2381	-0.02257
8675.2381	-0.02234
8685.2381	-0.02255
8695.2381	-0.02243
8705.2381	-0.02243
8715.2381	-0.02243
8725.2381	-0.02241
8735.2381	-0.02241
8745.2381	-0.02243
8755.2381	-0.02237
8765.2381	-0.02242
8775.2381	-0.02245
8785.2381	-0.02247
8795.2381	-0.02231
8805.2381	-0.02225
8815.2381	-0.0224
8825.2381	-0.02222
8835.2381	-0.02221
8845.2381	-0.02242
8855.2381	-0.0224
8865.2381	-0.02221
8875.2381	-0.02226
8885.2381	-0.02225
8895.2381	-0.02234
8905.2381	-0.02218
8915.2381	-0.02232
8925.2381	-0.02221
8935.2381	-0.02239
8945.2381	-0.02215
8955.2381	-0.02221
8965.2381	-0.02232
8975.2381	-0.02233
8985.2381	-0.02242
8995.2381	-0.02239
9005.2381	-0.02232
9015.2381	-0.02241
9025.2381	-0.0222
9035.2381	-0.02207
9045.2381	-0.02237
9055.2381	-0.02219
9065.2381	-0.02236
9075.2381	-0.02239
9085.2381	-0.02237
9095.2381	-0.02239
9105.2381	-0.02231
9115.2381	-0.02238
9125.2381	-0.02243
9135.2381	-0.02232
9145.2381	-0.02242
9155.2381	-0.02257
9165.2381	-0.02258
9175.2381	-0.02256
9185.2381	-0.02246
9195.2381	-0.0225
9205.2381	-0.02232
9215.2381	-0.02224
9225.2381	-0.02203
9235.2381	-0.02234
9245.2381	-0.02231
9255.2381	-0.02225
9265.2381	-0.0222
9275.2381	-0.02225
9285.2381	-0.02208
9295.2381	-0.02203
9305.2381	-0.02222
9315.2381	-0.02226
9325.2381	-0.02221
9335.2381	-0.02236
9345.2381	-0.02242
9355.2381	-0.02255
9365.2381	-0.02242
9375.2381	-0.02246
9385.2381	-0.02232
9395.2381	-0.02227
9405.2381	-0.02228
9415.2381	-0.02221
9425.2381	-0.02225
9435.2381	-0.02236
9445.2381	-0.02228
9455.2381	-0.02214
9465.2381	-0.02222
9475.2381	-0.02223
9485.2381	-0.02232
9495.2381	-0.02232
9505.2381	-0.02204
9515.2381	-0.02217
9525.2381	-0.02215
9535.2381	-0.02215
9545.2381	-0.02214
9555.2381	-0.02206
9565.2381	-0.02197
9575.2381	-0.02199
9585.2381	-0.02193
9595.2381	-0.02184
9605.2381	-0.02192
9615.2381	-0.0219
9625.2381	-0.02198
9635.2381	-0.02203
9645.2381	-0.02214
9655.2381	-0.0221
9665.2381	-0.02232
9675.2381	-0.02215
9685.2381	-0.02223
9695.2381	-0.02218
9705.2381	-0.02223
9715.2381	-0.02226
9725.2381	-0.02221
9735.2381	-0.02202
9745.2381	-0.0221
